NIIN,PLANT,COND CODE,QTY,COG,IM Name,LRC
015740707,SDA-DLA DISTRIBUTION ALBANY,A,30,7S,ANDREW PICKENS,BE1
015525616,SG2-DLA DISTRIBUTION BARTSOW,F,2,7S,MICHELE HARRIS,BA1
200063230,SG2-DLA DISTRIBUTION BARTSOW,A,4,7S,ANDREW PICKENS,BE1
014770906,SDA-DLA DISTRIBUTION ALBANY,A,2,7S,ROOSEVELT KEARNEY,BD1
150281238,SDA-DLA DISTRIBUTION ALBANY,F,28,7S,BRIDGETT SHEALY,BL5
012579961,MUY-TRAFFIC MANAGEMENT OFFICER,F,3,7S,BRIDGETT SHEALY,BH1
015589420,MUY-TRAFFIC MANAGEMENT OFFICER,F,3,7S,ANDREW PICKENS,BE1
012496287,SDA-DLA DISTRIBUTION ALBANY,A,4,7S,JESSE ESPINOZA,BA4
200082705,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,ANDREW PICKENS,BE1
016740020,SDA-DLA DISTRIBUTION ALBANY,A,3,7S,MICHELE HARRIS,BA1
014792170,SDA-DLA DISTRIBUTION ALBANY,F,2,7S,JESSE ESPINOZA,BM3
015876137,SDA-DLA DISTRIBUTION ALBANY,A,11,7S,ROOSEVELT KEARNEY,BD2
014619745,SDA-DLA DISTRIBUTION ALBANY,A,29,7S,ANDREW PICKENS,BE1
016240698,SDA-DLA DISTRIBUTION ALBANY,F,5,7S,KATHERINE L CHILDERS,BJ1
150281237,MMF-Camp Pendelton NERP,A,1,7S,BRIDGETT SHEALY,BL5
015791581,SDA-DLA DISTRIBUTION ALBANY,A,6,7S,MICHELE HARRIS,BA1
015589427,LN1-RAYTHEON COMPANY,H,1,7S,ANDREW PICKENS,BE1
015158262,SDA-DLA DISTRIBUTION ALBANY,F,2,7S,ANDREW PICKENS,BE2
014745704,SDA-DLA DISTRIBUTION ALBANY,A,2,7S,JESSE ESPINOZA,BM3
015649001,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,MICHELE HARRIS,BA1
015190399,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,DENE BRASWELL,BB6
016076670,P64-NSWC CRANE,F,13,7S,DENE BRASWELL,BB6
016226804,SDA-DLA DISTRIBUTION ALBANY,A,5,7S,MICHELE HARRIS,BA1
015420903,SDA-DLA DISTRIBUTION ALBANY,F,4,7S,JESSE ESPINOZA,BA3
015474017,SDA-DLA DISTRIBUTION ALBANY,F,6,7S,JESSE ESPINOZA,BM1
150285596,SDA-DLA DISTRIBUTION ALBANY,A,6,7S,BRIDGETT SHEALY,BH1
016211709,SDA-DLA DISTRIBUTION ALBANY,F,3,7S,DENE BRASWELL,BB5
011426779,SDA-DLA DISTRIBUTION ALBANY,A,14,7S,JESSE ESPINOZA,BA4
012589661,SDA-DLA DISTRIBUTION ALBANY,J,8,7S,BRIDGETT SHEALY,BH1
014304990,SG2-DLA DISTRIBUTION BARTSOW,A,5,7S,ANDREW PICKENS,BE1
014304990,SG2-DLA DISTRIBUTION BARTSOW,F,1,7S,ANDREW PICKENS,BE1
014925675,SG2-DLA DISTRIBUTION BARTSOW,A,2,7S,ROOSEVELT KEARNEY,BD2
015075778,SG2-DLA DISTRIBUTION BARTSOW,F,1,7S,ANDREW PICKENS,BE1
016581742,SDA-DLA DISTRIBUTION ALBANY,A,13,7S,ROOSEVELT KEARNEY,BD2
014615454,BY6-W1A8 DLA DIST-TOBYANNA,A,29,7S,JESSE ESPINOZA,BA3
013187990,MAB-MARINE CORPS LOGISTICS BASE,F,9,7G,NO IM ASSIGNED,NO LRC
011454945,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,JESSE ESPINOZA,BA4
011594309,SDA-DLA DISTRIBUTION ALBANY,A,15,7S,JESSE ESPINOZA,BA4
013715638,SDA-DLA DISTRIBUTION ALBANY,A,11,7S,MICHELE HARRIS,BC1
014638091,SDA-DLA DISTRIBUTION ALBANY,A,50,7S,BRIDGETT SHEALY,BH1
015000576,SDA-DLA DISTRIBUTION ALBANY,A,4,7S,JESSE ESPINOZA,OBL
015795012,SDA-DLA DISTRIBUTION ALBANY,A,11,7S,JESSE ESPINOZA,BM4
016229603,SDA-DLA DISTRIBUTION ALBANY,F,15,7S,MICHELE HARRIS,BA1
219064746,SDA-DLA DISTRIBUTION ALBANY,A,11,7S,ANDREW PICKENS,BE1
015895084,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,KATHERINE L CHILDERS,BJ1
014836103,MUY-TRAFFIC MANAGEMENT OFFICER,F,7,7S,ANDREW PICKENS,BE2
015817287,MAB-MARINE CORPS LOGISTICS BASE,D,72,7S,MICHELE HARRIS,BC1
016104831,SDA-DLA DISTRIBUTION ALBANY,A,2,7S,KATHERINE L CHILDERS,BJ1
150270051,SDA-DLA DISTRIBUTION ALBANY,H,72,7S,BRIDGETT SHEALY,BH1
200082293,SDA-DLA DISTRIBUTION ALBANY,A,2,7S,ANDREW PICKENS,BE1
016617074,SDA-DLA DISTRIBUTION ALBANY,F,32,7S,MICHELE HARRIS,BA1
015891282,SDA-DLA DISTRIBUTION ALBANY,A,3,7S,ROOSEVELT KEARNEY,BK2
016086851,SDA-DLA DISTRIBUTION ALBANY,K,9,7S,MICHELE HARRIS,BC1
011406068,SDA-DLA DISTRIBUTION ALBANY,A,6,7S,JESSE ESPINOZA,BA4
015867693,SDA-DLA DISTRIBUTION ALBANY,A,9,7S,BRIDGETT SHEALY,BH4
150273112,SDA-DLA DISTRIBUTION ALBANY,F,2,7S,BRIDGETT SHEALY,BH1
011604223,SDA-DLA DISTRIBUTION ALBANY,A,5,7S,JESSE ESPINOZA,BA4
012330351,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,KATHERINE L CHILDERS,BG3
015867693,SDA-DLA DISTRIBUTION ALBANY,F,2,7S,BRIDGETT SHEALY,BH4
200056562,SDA-DLA DISTRIBUTION ALBANY,A,4,7S,ANDREW PICKENS,BE1
012739861,SDA-DLA DISTRIBUTION ALBANY,F,8,7S,BRIDGETT SHEALY,BH4
016205708,SDA-DLA DISTRIBUTION ALBANY,A,7,7S,ROOSEVELT KEARNEY,BD2
014222051,SDA-DLA DISTRIBUTION ALBANY,A,2,7S,KATHERINE L CHILDERS,BG3
015654987,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,KATHERINE L CHILDERS,BJ1
014927334,SDA-DLA DISTRIBUTION ALBANY,A,12,7S,ROOSEVELT KEARNEY,BD2
014928109,SDA-DLA DISTRIBUTION ALBANY,A,3,7S,ROOSEVELT KEARNEY,BD2
014948411,SDA-DLA DISTRIBUTION ALBANY,A,5,7S,ROOSEVELT KEARNEY,BD2
014958109,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,ROOSEVELT KEARNEY,BD2
014958109,SDA-DLA DISTRIBUTION ALBANY,F,1,7S,ROOSEVELT KEARNEY,BD2
011416000,SDA-DLA DISTRIBUTION ALBANY,F,17,7S,JESSE ESPINOZA,BA4
016206279,SDA-DLA DISTRIBUTION ALBANY,F,1,7H,NO IM ASSIGNED,NO LRC
015920140,SG2-DLA DISTRIBUTION BARTSOW,K,1,7S,JESSE ESPINOZA,BM4
014958130,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,ROOSEVELT KEARNEY,BD2
015077416,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,ANDREW PICKENS,BE1
014248515,SDA-DLA DISTRIBUTION ALBANY,A,14,7S,JESSE ESPINOZA,BA3
011419017,SDA-DLA DISTRIBUTION ALBANY,A,3,7S,JESSE ESPINOZA,BA4
016076670,SDA-DLA DISTRIBUTION ALBANY,F,2,7S,DENE BRASWELL,BB6
016284651,SDA-DLA DISTRIBUTION ALBANY,A,16,7S,ROOSEVELT KEARNEY,BD2
016487156,SDA-DLA DISTRIBUTION ALBANY,A,8,7S,ANDREW PICKENS,BE1
016487158,SDA-DLA DISTRIBUTION ALBANY,A,3,7S,ANDREW PICKENS,BE1
016487159,SDA-DLA DISTRIBUTION ALBANY,A,7,7S,ANDREW PICKENS,BE1
016487159,SDA-DLA DISTRIBUTION ALBANY,F,1,7S,ANDREW PICKENS,BE1
016875088,SDA-DLA DISTRIBUTION ALBANY,A,2,7S,DENE BRASWELL,BB6
010922752,SG2-DLA DISTRIBUTION BARTSOW,A,3,7S,KATHERINE L CHILDERS,BG3
014729112,SG2-DLA DISTRIBUTION BARTSOW,A,1,7S,BRIDGETT SHEALY,BH4
014948411,SG2-DLA DISTRIBUTION BARTSOW,A,1,7S,ROOSEVELT KEARNEY,BD2
015077399,SG2-DLA DISTRIBUTION BARTSOW,A,2,7S,ANDREW PICKENS,BE1
016487158,SG2-DLA DISTRIBUTION BARTSOW,F,2,7S,ANDREW PICKENS,BE1
011411132,SDA-DLA DISTRIBUTION ALBANY,A,6,7S,JESSE ESPINOZA,BA4
015465662,SDA-DLA DISTRIBUTION ALBANY,A,17,7S,JESSE ESPINOZA,BA4
016209210,SG2-DLA DISTRIBUTION BARTSOW,F,1,7S,ROOSEVELT KEARNEY,BD2
015853684,MG4-MARINE DEPOT MAINTENANCE COMMA,F,1,7S,KATHERINE L CHILDERS,BJ1
015474017,AN5-W1A8 DLA DISTRIBUTION,F,2,7S,JESSE ESPINOZA,BM1
016635115,SDA-DLA DISTRIBUTION ALBANY,J,1,7S,DENE BRASWELL,BB6
150266563,SDA-DLA DISTRIBUTION ALBANY,H,3,7S,BRIDGETT SHEALY,BL5
011413094,SDA-DLA DISTRIBUTION ALBANY,F,1,7S,JESSE ESPINOZA,BA4
150266561,SDA-DLA DISTRIBUTION ALBANY,H,1,7S,BRIDGETT SHEALY,BH1
011426721,SDA-DLA DISTRIBUTION ALBANY,F,1,7S,JESSE ESPINOZA,BA4
150273112,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,BRIDGETT SHEALY,BH1
016594496,SDA-DLA DISTRIBUTION ALBANY,A,4,7S,DENE BRASWELL,BB6
200056506,SDA-DLA DISTRIBUTION ALBANY,A,8,7S,ANDREW PICKENS,BE1
200056507,SDA-DLA DISTRIBUTION ALBANY,A,11,7S,ANDREW PICKENS,BE1
200056542,SDA-DLA DISTRIBUTION ALBANY,A,2,7S,ANDREW PICKENS,BE1
200056545,SDA-DLA DISTRIBUTION ALBANY,A,9,7S,ANDREW PICKENS,BE1
200056548,SDA-DLA DISTRIBUTION ALBANY,A,8,7S,ANDREW PICKENS,BE1
200056564,SDA-DLA DISTRIBUTION ALBANY,A,8,7S,ANDREW PICKENS,BE1
200056578,SDA-DLA DISTRIBUTION ALBANY,A,7,7S,ANDREW PICKENS,BE1
011413094,SDA-DLA DISTRIBUTION ALBANY,A,12,7S,JESSE ESPINOZA,BA4
015049671,SG2-DLA DISTRIBUTION BARTSOW,A,4,7S,ANDREW PICKENS,BE1
015057751,SDA-DLA DISTRIBUTION ALBANY,H,1,7S,MICHELE HARRIS,BC3
014863828,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,MICHELE HARRIS,BC3
015733394,SG2-DLA DISTRIBUTION BARTSOW,F,1,7S,JESSE ESPINOZA,BA3
011430428,SDA-DLA DISTRIBUTION ALBANY,A,32,7S,JESSE ESPINOZA,BA4
016184602,SG2-DLA DISTRIBUTION BARTSOW,F,2,7S,ANDREW PICKENS,BE2
200051611,SG2-DLA DISTRIBUTION BARTSOW,A,3,7S,ANDREW PICKENS,BE1
200051631,SG2-DLA DISTRIBUTION BARTSOW,A,1,7S,ANDREW PICKENS,BE1
200051634,SG2-DLA DISTRIBUTION BARTSOW,A,9,7S,ANDREW PICKENS,BE1
200051996,SG2-DLA DISTRIBUTION BARTSOW,A,2,7S,ANDREW PICKENS,BE1
012018299,BA4-ARMY GENERAL SUPPLY LMP STOCK,K,3,7S,DENE BRASWELL,BF1
011416001,SDA-DLA DISTRIBUTION ALBANY,F,12,7S,JESSE ESPINOZA,BA4
015078747,SDA-DLA DISTRIBUTION ALBANY,H,9,7S,ANDREW PICKENS,BE1
015021319,SDA-DLA DISTRIBUTION ALBANY,A,6,7S,KATHERINE L CHILDERS,BG3
015077024,SDA-DLA DISTRIBUTION ALBANY,A,2,7S,ANDREW PICKENS,BE1
011428007,SDA-DLA DISTRIBUTION ALBANY,F,12,7S,JESSE ESPINOZA,BA4
011426792,SDA-DLA DISTRIBUTION ALBANY,F,4,7S,JESSE ESPINOZA,BA4
011416001,SDA-DLA DISTRIBUTION ALBANY,B,8,7S,JESSE ESPINOZA,BA4
015433343,SDA-DLA DISTRIBUTION ALBANY,A,2,7S,ROOSEVELT KEARNEY,BD1
015569112,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,KATHERINE L CHILDERS,BJ3
011443567,SDA-DLA DISTRIBUTION ALBANY,F,2,7S,JESSE ESPINOZA,BA4
015638110,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,ROOSEVELT KEARNEY,BD1
011429222,SDA-DLA DISTRIBUTION ALBANY,F,1,7S,JESSE ESPINOZA,BA4
011385073,SDA-DLA DISTRIBUTION ALBANY,A,82,7S,BRIDGETT SHEALY,BH1
150266562,SDA-DLA DISTRIBUTION ALBANY,F,4,7S,BRIDGETT SHEALY,BH1
200051825,SDA-DLA DISTRIBUTION ALBANY,A,7,7S,ANDREW PICKENS,BE1
200063841,SDA-DLA DISTRIBUTION ALBANY,A,6,7S,ANDREW PICKENS,BE1
013715638,SG2-DLA DISTRIBUTION BARTSOW,A,2,7S,MICHELE HARRIS,BC1
015589423,SG2-DLA DISTRIBUTION BARTSOW,A,2,7S,ANDREW PICKENS,BE1
015842750,SG2-DLA DISTRIBUTION BARTSOW,A,5,7S,ANDREW PICKENS,BE1
016492974,SG2-DLA DISTRIBUTION BARTSOW,F,3,7S,ANDREW PICKENS,BE1
200051815,SG2-DLA DISTRIBUTION BARTSOW,A,1,7S,ANDREW PICKENS,BE1
014958700,SDA-DLA DISTRIBUTION ALBANY,A,11,7S,ANDREW PICKENS,BE1
200051823,SG2-DLA DISTRIBUTION BARTSOW,A,10,7S,ANDREW PICKENS,BE1
012843968,SDA-DLA DISTRIBUTION ALBANY,F,12,7S,JESSE ESPINOZA,BA4
015815577,BY6-W1A8 DLA DIST-TOBYANNA,K,2,7S,KATHERINE L CHILDERS,BG2
150266562,SDA-DLA DISTRIBUTION ALBANY,J,1,7S,BRIDGETT SHEALY,BH1
011408415,SDA-DLA DISTRIBUTION ALBANY,F,8,7S,JESSE ESPINOZA,BA4
150266567,SDA-DLA DISTRIBUTION ALBANY,J,1,7S,BRIDGETT SHEALY,BH1
016209210,SDA-DLA DISTRIBUTION ALBANY,A,17,7S,ROOSEVELT KEARNEY,BD2
016599101,SDA-DLA DISTRIBUTION ALBANY,A,18,7S,MICHELE HARRIS,BA1
016617079,SDA-DLA DISTRIBUTION ALBANY,A,12,7S,MICHELE HARRIS,BA1
016479738,MAB-MARINE CORPS LOGISTICS BASE,A,34,7S,MICHELE HARRIS,BC2
015012617,SDA-DLA DISTRIBUTION ALBANY,F,29,7S,JESSE ESPINOZA,BA3
011429270,SDA-DLA DISTRIBUTION ALBANY,A,31,7S,JESSE ESPINOZA,BA4
011439598,SDA-DLA DISTRIBUTION ALBANY,D,1,7S,JESSE ESPINOZA,BA4
011595365,SDA-DLA DISTRIBUTION ALBANY,A,3,7S,JESSE ESPINOZA,BA4
011603152,SDA-DLA DISTRIBUTION ALBANY,A,4,7S,JESSE ESPINOZA,BA4
011807511,SDA-DLA DISTRIBUTION ALBANY,A,8,7S,JESSE ESPINOZA,BA4
200051797,SDA-DLA DISTRIBUTION ALBANY,A,4,7S,ANDREW PICKENS,BE1
016471399,SDA-DLA DISTRIBUTION ALBANY,A,13,7S,MICHELE HARRIS,BA1
015791462,SDA-DLA DISTRIBUTION ALBANY,F,13,7S,MICHELE HARRIS,BA1
015815577,BY6-W1A8 DLA DIST-TOBYANNA,H,1,7S,KATHERINE L CHILDERS,BG2
016131200,SDA-DLA DISTRIBUTION ALBANY,F,1,7S,KATHERINE L CHILDERS,BG2
016475899,SDA-DLA DISTRIBUTION ALBANY,A,3,7S,ANDREW PICKENS,BE1
015842758,SG2-DLA DISTRIBUTION BARTSOW,A,4,7S,ANDREW PICKENS,BE1
015842764,SG2-DLA DISTRIBUTION BARTSOW,A,5,7S,ANDREW PICKENS,BE1
015965048,SG2-DLA DISTRIBUTION BARTSOW,F,2,7S,DENE BRASWELL,BB5
200082705,SG2-DLA DISTRIBUTION BARTSOW,A,4,7S,ANDREW PICKENS,BE1
015611293,MG4-MARINE DEPOT MAINTENANCE COMMA,F,2,7S,JESSE ESPINOZA,BM1
014900312,MUY-TRAFFIC MANAGEMENT OFFICER,F,8,7S,BRIDGETT SHEALY,BH1
015531937,BY6-W1A8 DLA DIST-TOBYANNA,F,4,7S,MICHELE HARRIS,BC1
016740020,SDA-DLA DISTRIBUTION ALBANY,F,14,7S,MICHELE HARRIS,BA1
015461329,MG4-MARINE DEPOT MAINTENANCE COMMA,F,7,7S,JESSE ESPINOZA,BA4
200051796,SG2-DLA DISTRIBUTION BARTSOW,A,16,7S,ANDREW PICKENS,BE1
016182979,SDA-DLA DISTRIBUTION ALBANY,F,5,7S,ROOSEVELT KEARNEY,BD2
200056507,SG2-DLA DISTRIBUTION BARTSOW,A,1,7S,ANDREW PICKENS,BE1
015678370,SDA-DLA DISTRIBUTION ALBANY,A,2,7S,ROOSEVELT KEARNEY,BD2
015681153,SDA-DLA DISTRIBUTION ALBANY,A,3,7S,ROOSEVELT KEARNEY,BD2
015419063,BA4-ARMY GENERAL SUPPLY LMP STOCK,K,300,7S,ANDREW PICKENS,BE1
015681164,SDA-DLA DISTRIBUTION ALBANY,A,2,7S,ROOSEVELT KEARNEY,BD2
016468861,SDA-DLA DISTRIBUTION ALBANY,F,5,7S,MICHELE HARRIS,BA1
015683812,SDA-DLA DISTRIBUTION ALBANY,F,2,7S,ROOSEVELT KEARNEY,BD1
015740696,SDA-DLA DISTRIBUTION ALBANY,D,2,7S,ANDREW PICKENS,BE1
015198003,SDA-DLA DISTRIBUTION ALBANY,F,1,7S,ANDREW PICKENS,BE1
016680963,SDA-DLA DISTRIBUTION ALBANY,A,3,7S,JESSE ESPINOZA,BM4
015078769,SDA-DLA DISTRIBUTION ALBANY,F,6,7S,ANDREW PICKENS,BE1
015052803,SDA-DLA DISTRIBUTION ALBANY,F,15,7S,ANDREW PICKENS,BE1
016090239,SDA-DLA DISTRIBUTION ALBANY,A,5,7S,KATHERINE L CHILDERS,BG2
011809592,AQ5-W1A8 DLA DIST SAN JOAQUIN,F,1,7S,JESSE ESPINOZA,BA4
015003511,BY6-W1A8 DLA DIST-TOBYANNA,J,1,7S,DENE BRASWELL,BB6
014619745,SDA-DLA DISTRIBUTION ALBANY,F,3,7S,ANDREW PICKENS,BE1
011418161,SDA-DLA DISTRIBUTION ALBANY,D,1,7S,JESSE ESPINOZA,BA4
011428007,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,JESSE ESPINOZA,BA4
011419019,SDA-DLA DISTRIBUTION ALBANY,F,4,7S,JESSE ESPINOZA,BA4
016766360,SDA-DLA DISTRIBUTION ALBANY,F,5,7S,KATHERINE L CHILDERS,BJ2
016635115,SDA-DLA DISTRIBUTION ALBANY,H,20,7S,DENE BRASWELL,BB6
014726681,MUY-TRAFFIC MANAGEMENT OFFICER,F,1,7S,BRIDGETT SHEALY,BH1
016241957,SDA-DLA DISTRIBUTION ALBANY,F,1,7S,ROOSEVELT KEARNEY,BD1
011435753,SDA-DLA DISTRIBUTION ALBANY,A,8,7S,JESSE ESPINOZA,BA4
011791059,SDA-DLA DISTRIBUTION ALBANY,A,20,7S,BRIDGETT SHEALY,BH1
014999168,SDA-DLA DISTRIBUTION ALBANY,A,2,7S,JESSE ESPINOZA,BA3
015813199,SDA-DLA DISTRIBUTION ALBANY,A,14,7G,NO IM ASSIGNED,NO LRC
015813199,SDA-DLA DISTRIBUTION ALBANY,F,8,7G,NO IM ASSIGNED,NO LRC
015660376,SDA-DLA DISTRIBUTION ALBANY,F,2,7S,KATHERINE L CHILDERS,BJ1
011418617,MG4-MARINE DEPOT MAINTENANCE COMMA,F,1,7S,BRIDGETT SHEALY,BH1
012739861,SG2-DLA DISTRIBUTION BARTSOW,F,5,7S,BRIDGETT SHEALY,BH4
219064746,SG2-DLA DISTRIBUTION BARTSOW,F,2,7S,ANDREW PICKENS,BE1
010886792,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,KATHERINE L CHILDERS,BG3
010917827,SDA-DLA DISTRIBUTION ALBANY,A,2,7S,KATHERINE L CHILDERS,BG3
010922748,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,KATHERINE L CHILDERS,BG3
010922753,SDA-DLA DISTRIBUTION ALBANY,A,2,7S,KATHERINE L CHILDERS,BG3
010927806,SDA-DLA DISTRIBUTION ALBANY,A,3,7S,KATHERINE L CHILDERS,BG3
011087950,SDA-DLA DISTRIBUTION ALBANY,A,3,7S,KATHERINE L CHILDERS,BG3
011092109,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,KATHERINE L CHILDERS,BG3
014915750,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,DENE BRASWELL,BF6
011809592,SDA-DLA DISTRIBUTION ALBANY,F,5,7S,JESSE ESPINOZA,BA4
016204982,SDA-DLA DISTRIBUTION ALBANY,K,1,7S,MICHELE HARRIS,BA1
011750815,SDA-DLA DISTRIBUTION ALBANY,A,4,7S,JESSE ESPINOZA,BA4
010917827,SG2-DLA DISTRIBUTION BARTSOW,A,1,7S,KATHERINE L CHILDERS,BG3
010922753,SG2-DLA DISTRIBUTION BARTSOW,A,1,7S,KATHERINE L CHILDERS,BG3
200077994,SG2-DLA DISTRIBUTION BARTSOW,A,2,7S,ANDREW PICKENS,BE1
015596055,SDA-DLA DISTRIBUTION ALBANY,F,2,7S,MICHELE HARRIS,BC1
011177171,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,KATHERINE L CHILDERS,BG3
016210717,SDA-DLA DISTRIBUTION ALBANY,H,6,7S,DENE BRASWELL,BB5
015791525,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,ROOSEVELT KEARNEY,BD1
200051814,SDA-DLA DISTRIBUTION ALBANY,A,7,7S,ANDREW PICKENS,BE1
015740721,SG2-DLA DISTRIBUTION BARTSOW,F,3,7S,ANDREW PICKENS,BE1
014583376,SDA-DLA DISTRIBUTION ALBANY,A,6,7S,ANDREW PICKENS,BE1
014949125,SDA-DLA DISTRIBUTION ALBANY,A,2,7S,DENE BRASWELL,BB6
014870972,BY6-W1A8 DLA DIST-TOBYANNA,K,239,7S,MICHELE HARRIS,BC1
014726681,SG2-DLA DISTRIBUTION BARTSOW,F,1,7S,BRIDGETT SHEALY,BH1
015451604,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,JESSE ESPINOZA,BA4
016963349,MMF-Camp Pendelton NERP,A,11,7S,BRIDGETT SHEALY,BL5
015707141,SDA-DLA DISTRIBUTION ALBANY,F,2,7S,DENE BRASWELL,BF7
015536111,SDA-DLA DISTRIBUTION ALBANY,B,157,7S,BRIDGETT SHEALY,BH1
015583684,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,JESSE ESPINOZA,BM4
015075778,SDA-DLA DISTRIBUTION ALBANY,F,2,7S,ANDREW PICKENS,BE1
015790174,SDA-DLA DISTRIBUTION ALBANY,A,7,7S,BRIDGETT SHEALY,BH4
012705099,SDA-DLA DISTRIBUTION ALBANY,A,3,7S,MICHELE HARRIS,BC3
015883763,SDA-DLA DISTRIBUTION ALBANY,F,7,7S,KATHERINE L CHILDERS,BJ3
015660958,SDA-DLA DISTRIBUTION ALBANY,H,2,7S,ANDREW PICKENS,BE1
015920142,SDA-DLA DISTRIBUTION ALBANY,A,14,7S,JESSE ESPINOZA,BM4
015924883,SDA-DLA DISTRIBUTION ALBANY,A,3,7S,BRIDGETT SHEALY,BH1
015370499,SDA-DLA DISTRIBUTION ALBANY,K,1,7S,ANDREW PICKENS,BE1
014963911,BY6-W1A8 DLA DIST-TOBYANNA,B,1,7S,KATHERINE L CHILDERS,BG3
015755874,SDA-DLA DISTRIBUTION ALBANY,A,8,7S,KATHERINE L CHILDERS,BJ1
200062288,SDA-DLA DISTRIBUTION ALBANY,A,4,7S,ANDREW PICKENS,BE1
016467704,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,MICHELE HARRIS,BA1
010828114,SDA-DLA DISTRIBUTION ALBANY,F,1,7S,KATHERINE L CHILDERS,BG3
014745703,SDA-DLA DISTRIBUTION ALBANY,H,2,7S,JESSE ESPINOZA,BM3
016469243,SDA-DLA DISTRIBUTION ALBANY,G,7,7S,ANDREW PICKENS,BE1
016469244,SDA-DLA DISTRIBUTION ALBANY,G,7,7S,ANDREW PICKENS,BE1
016469573,SDA-DLA DISTRIBUTION ALBANY,A,4,7S,ROOSEVELT KEARNEY,BK1
016469574,SDA-DLA DISTRIBUTION ALBANY,A,4,7S,ROOSEVELT KEARNEY,BK1
015842764,SDA-DLA DISTRIBUTION ALBANY,A,2,7S,ANDREW PICKENS,BE1
200051815,SDA-DLA DISTRIBUTION ALBANY,A,9,7S,ANDREW PICKENS,BE1
015681160,SDA-DLA DISTRIBUTION ALBANY,A,3,7S,ROOSEVELT KEARNEY,BD2
016627858,SDA-DLA DISTRIBUTION ALBANY,A,15,7S,BRIDGETT SHEALY,BH1
015461329,SDA-DLA DISTRIBUTION ALBANY,F,5,7S,JESSE ESPINOZA,BA4
015943335,BK5-U S ARMY DEPOT LETTERKENNY,F,1,7S,BRIDGETT SHEALY,BH4
016680961,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,JESSE ESPINOZA,BM4
011411153,SDA-DLA DISTRIBUTION ALBANY,F,14,7S,JESSE ESPINOZA,BA4
016714323,SDA-DLA DISTRIBUTION ALBANY,A,3,7S,DENE BRASWELL,BB6
016785910,SDA-DLA DISTRIBUTION ALBANY,A,5,7S,KATHERINE L CHILDERS,BJ2
011467736,SDA-DLA DISTRIBUTION ALBANY,F,4,7S,JESSE ESPINOZA,BA4
016786200,SDA-DLA DISTRIBUTION ALBANY,A,5,7S,KATHERINE L CHILDERS,BJ2
011566740,SDA-DLA DISTRIBUTION ALBANY,F,9,7S,JESSE ESPINOZA,BA4
200002216,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,ANDREW PICKENS,BE1
200062257,SDA-DLA DISTRIBUTION ALBANY,A,9,7S,ANDREW PICKENS,BE1
200062258,SDA-DLA DISTRIBUTION ALBANY,A,9,7S,ANDREW PICKENS,BE1
015592661,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,ROOSEVELT KEARNEY,BD1
015084063,BY6-W1A8 DLA DIST-TOBYANNA,K,13,7S,MICHELE HARRIS,BC3
200062298,SDA-DLA DISTRIBUTION ALBANY,A,2,7S,ANDREW PICKENS,BE1
200062305,SDA-DLA DISTRIBUTION ALBANY,A,2,7S,ANDREW PICKENS,BE1
200051996,SDA-DLA DISTRIBUTION ALBANY,A,8,7S,ANDREW PICKENS,BE1
993346087,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,ANDREW PICKENS,BE2
200051821,SG2-DLA DISTRIBUTION BARTSOW,A,3,7S,ANDREW PICKENS,BE1
200056513,SDA-DLA DISTRIBUTION ALBANY,A,12,7S,ANDREW PICKENS,BE1
014998669,SG2-DLA DISTRIBUTION BARTSOW,F,4,7S,MICHELE HARRIS,BC1
011439588,SDA-DLA DISTRIBUTION ALBANY,F,13,7S,JESSE ESPINOZA,BA4
200062293,SG2-DLA DISTRIBUTION BARTSOW,A,6,7S,ANDREW PICKENS,BE1
200062245,SDA-DLA DISTRIBUTION ALBANY,A,2,7S,ANDREW PICKENS,BE1
200063474,SG2-DLA DISTRIBUTION BARTSOW,A,3,7S,ANDREW PICKENS,BE1
